Product Name,Price,Currency,SKU,Brand,Category,Rating,Availability,Reviews,Product Description,Overview,Product Url,Image,Image URLs
Bismarck Velvet Sectional,1919.99,USD,W004217052,Steelside™,Sectionals,4.5,In Stock,19,"This sofa and chaise sectional features an L-shaped design and provides you with plenty of space to stretch out and enjoy the big game or some of your favorite movies. It has a solid and engineered wood frame that rests on walnut-hued tapered dowel legs. The rest of the sectional is wrapped with rich velvet upholstery in a solid hue that complements styles ranging from traditional to modern. A mixture of foam and polyfill gives you ample support when you need it most. Recessed, square arms and pillow back cushions round out this distinctive look. Two bolster pillows are also included. A minimum door width of 36"" is required.",Seat Height - Floor to Seat: 19 '' | Seating Capacity: 3 | Assembly Required | Warranty Length: 1 Year | Assembly Tools Included,https://www.wayfair.com/furniture/pdp/steelside-bismarck-1045-wide-velvet-sofa-chaise-w004217052.html?piid=1446005340%2C1446458017,https://assets.wfcdn.com/im/26038749/compr-r85/2493/249370673/bismarck-velvet-sectional.jpg,"https://assets.wfcdn.com/im/00840962/resize-h800-w800%5Ecompr-r85/2493/249370673/Bismarck+Velvet+Sectional.jpg | https://assets.wfcdn.com/im/71424508/resize-h800-w800%5Ecompr-r85/2493/249370675/Bismarck+Velvet+Sectional.jpg | https://assets.wfcdn.com/im/45616521/resize-h800-w800%5Ecompr-r85/2415/241596632/Bismarck+Velvet+Sectional.jpg | https://assets.wfcdn.com/im/49643093/resize-h800-w800%5Ecompr-r85/2415/241596586/Bismarck+Velvet+Sectional.jpg | https://assets.wfcdn.com/im/66788223/resize-h800-w800%5Ecompr-r85/2493/249370670/Bismarck+Velvet+Sectional.jpg | https://assets.wfcdn.com/im/12035433/resize-h800-w800%5Ecompr-r85/2493/249370669/Bismarck+Velvet+Sectional.jpg | https://assets.wfcdn.com/im/15141594/resize-h800-w800%5Ecompr-r85/2415/241596624/Bismarck+Velvet+Sectional.jpg | https://assets.wfcdn.com/im/07716674/resize-h800-w800%5Ecompr-r85/2415/241596617/Bismarck+Velvet+Sectional.jpg | data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7 | data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
Wayfair,N/A,N/A,N/A,N/A,Sectionals,N/A,Out of Stock,N/A,N/A,,https://www.wayfair.com/furniture/pdp/ebern-designs-chandlerville-7-piece-upholstered-sectional-with-usb-ports-storage-w110788653.html?piid=1139232174,N/A,
Brodrick 2 - Piece Upholstered Sectional,640,USD,W100389445,Wade Logan®,Sectionals,4,In Stock,464,"This sofa-and-chaise sectional converts to a sleeper sofa whenever you have guests. It has a sleek, streamlined silhouette and a metal frame wrapped in linen-blend fabric. This piece is also filled with foam over sinuous springs to give you ample support as you relax. Tailored edges and button tufting round out the design. The highlights: Multiple storage compartments underneath the chaise and the pullout part of the sofa, plus numerous side pockets give you room for blankets, pillows, and magazines. Lift the arms for even more room to stash remotes, while a cup holder on each arm keeps your beverages nearby. Last but not least, built-in USB ports make sure your electronics stay charged.",Wayfair Verified: Vetted & Loved by Us | Seat Height - Floor to Seat: 18 '' | Storage Included | Seating Capacity: 3 | Assembly Required | Assembly Tools Included | Reversible Cushions,https://www.wayfair.com/furniture/pdp/wade-logan-brodrick-84-square-arm-sofa-bed-w100389445.html?piid=923760003,https://assets.wfcdn.com/im/42529879/compr-r85/2513/251329841/brodrick-2-piece-upholstered-sectional.jpg,https://assets.wfcdn.com/im/67727666/resize-h800-w800%5Ecompr-r85/2513/251329841/Brodrick+2+-+Piece+Upholstered+Sectional.jpg | https://assets.wfcdn.com/im/70164271/resize-h800-w800%5Ecompr-r85/2967/296796397/Brodrick+2+-+Piece+Upholstered+Sectional.jpg | https://assets.wfcdn.com/im/67104238/resize-h800-w800%5Ecompr-r85/2968/296816847/Brodrick+2+-+Piece+Upholstered+Sectional.jpg | https://assets.wfcdn.com/im/61637236/resize-h800-w800%5Ecompr-r85/2516/251694057/Brodrick+2+-+Piece+Upholstered+Sectional.jpg | https://assets.wfcdn.com/im/76072200/resize-h800-w800%5Ecompr-r85/2516/251694017/Brodrick+2+-+Piece+Upholstered+Sectional.jpg | https://assets.wfcdn.com/im/91228128/resize-h800-w800%5Ecompr-r85/2640/264088935/Brodrick+2+-+Piece+Upholstered+Sectional.jpg
Rayners 5 - Piece Upholstered Sectional,1360,USD,W100629838,Latitude Run®,Sectionals,4.5,In Stock,46,"If you're looking for a sofa that could be your weekend getaway spot, this 5-piece modular sectional will definitely be the epicenter of fun and relaxation for you!It has an easy-to-arrange design that’s configurable to your room’s layout. Each componenet is constructed from solid wood, and their plump seats are filled with foam and wrapped in soft 100% polyester twill that feels warm and looks inviting. We love that the cushions are removable, making it a breeze to daily clearn and maintenance. Full assembly is required.",Seat Height - Floor to Seat: 18.11 '' | Made-to-order | Seating Capacity: 6 | Assembly Required | Warranty Length: 30 Days | Solid Wood Frame | Removable Seat Cushions,https://www.wayfair.com/furniture/pdp/latitude-run-rayners-5-piece-upholstered-sectional-w100629838.html?piid=239840495,https://assets.wfcdn.com/im/31708425/compr-r85/2560/256043179/rayners-5-piece-upholstered-sectional.jpg,https://assets.wfcdn.com/im/56906212/resize-h800-w800%5Ecompr-r85/2560/256043179/Rayners+5+-+Piece+Upholstered+Sectional.jpg | https://assets.wfcdn.com/im/68257125/resize-h800-w800%5Ecompr-r85/2560/256043178/Rayners+5+-+Piece+Upholstered+Sectional.jpg | https://assets.wfcdn.com/im/79608038/resize-h800-w800%5Ecompr-r85/2560/256043177/Rayners+5+-+Piece+Upholstered+Sectional.jpg | https://assets.wfcdn.com/im/80973417/resize-h800-w800%5Ecompr-r85/2682/268232197/Rayners+5+-+Piece+Upholstered+Sectional.jpg | https://assets.wfcdn.com/im/19237404/resize-h800-w800%5Ecompr-r85/2554/255462728/Rayners+5+-+Piece+Upholstered+Sectional.jpg | https://assets.wfcdn.com/im/98693795/resize-h800-w800%5Ecompr-r85/2554/255462721/Rayners+5+-+Piece+Upholstered+Sectional.jpg
Wayfair,N/A,N/A,N/A,N/A,Sectionals,N/A,Out of Stock,N/A,N/A,,https://www.wayfair.com/furniture/pdp/wade-logan-caoimh-147-wide-reversible-modular-sofa-chaise-w100053338.html?piid=1431823368,N/A,
Cabbar 3 - Piece Corduroy Sectional,1249.99,USD,W110209102,Wade Logan®,Sectionals,5,In Stock,253,"This modern 125"" U-shaped corner sectional brings style and comfort to your living room. The modular design allows you to arrange the sofa to best suit your space. It's crafted with an engineered wood frame and sits on solid wood legs with a warm brown finish. The upholstery is made of soft corduroy, and the cushions are filled with foam for a comfortable seating experience. Its recessed arm style and curved corner design, add a touch of sophistication to this piece. This sectional comfortably seats three people and comes with five accent pillows for added coziness.",Seat Height - Floor to Seat: 18.5 '' | Seating Capacity: 3 | Assembly Required | Warranty Length: 30 Days,https://www.wayfair.com/furniture/pdp/wade-logan-cabbar-3-piece-upholstered-sectional-w110209102.html?piid=757935697,https://assets.wfcdn.com/im/32928215/compr-r85/2875/287538321/cabbar-3-piece-corduroy-sectional.jpg,"https://assets.wfcdn.com/im/41873998/resize-h800-w800%5Ecompr-r85/2875/287538321/Cabbar+3+-+Piece+Corduroy+Sectional.jpg | https://assets.wfcdn.com/im/75926737/resize-h800-w800%5Ecompr-r85/2875/287538324/Cabbar+3+-+Piece+Corduroy+Sectional.jpg | https://assets.wfcdn.com/im/38032057/resize-h800-w800%5Ecompr-r85/2648/264816153/Cabbar+3+-+Piece+Corduroy+Sectional.jpg | https://assets.wfcdn.com/im/84377451/resize-h800-w800%5Ecompr-r85/2648/264816201/Cabbar+3+-+Piece+Corduroy+Sectional.jpg | https://assets.wfcdn.com/im/49382970/resize-h800-w800%5Ecompr-r85/2648/264816152/Cabbar+3+-+Piece+Corduroy+Sectional.jpg | https://assets.wfcdn.com/im/56778797/resize-h800-w800%5Ecompr-r85/2648/264816148/Cabbar+3+-+Piece+Corduroy+Sectional.jpg | https://assets.wfcdn.com/im/24229705/resize-h800-w800%5Ecompr-r85/2875/287538319/Cabbar+3+-+Piece+Corduroy+Sectional.jpg | https://assets.wfcdn.com/im/35580618/resize-h800-w800%5Ecompr-r85/2875/287538318/Cabbar+3+-+Piece+Corduroy+Sectional.jpg | data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7 | data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
Reversible Modular 6 Piece Corner Sectional Couch with Ottoman,1400,USD,W110256887,Latitude Run®,Sectionals,4.5,In Stock,22,"This extra large modular sofa features plush comfort, simple clean-lined design, and spacious profile, elegant appearance that makes an attractive statement in the modern home. Upholstered in soft polyester fabric, this living room sofa couches comes with solid wood construction and cotton fiber foam cushions for a luxurious sink-in feel. With generously padded thicken cushions, padded back cushions and sturdy base, making this modular sofa perfect for any living rooms, family room, or game room ,officeand apartment. A cozy modular sofa couch with movable ottoman set beckons you and guests to sit and stay a while.",Seat Height - Floor to Seat: 19.68 '' | With Ottoman | Seating Capacity: 6 | Assembly Required | Warranty Length: 60 Days | Solid Wood Frame | Assembly Tools Included,https://www.wayfair.com/furniture/pdp/latitude-run-reversible-modular-6-piece-corner-sectional-couch-with-ottoman-w110256887.html?piid=1355325564,https://assets.wfcdn.com/im/64458800/compr-r85/2657/265774960/reversible-modular-6-piece-corner-sectional-couch-with-ottoman.jpg,https://assets.wfcdn.com/im/55706283/resize-h800-w800%5Ecompr-r85/2657/265774960/Reversible+Modular+6+Piece+Corner+Sectional+Couch+with+Ottoman.jpg | https://assets.wfcdn.com/im/21809986/resize-h800-w800%5Ecompr-r85/2657/265774958/Reversible+Modular+6+Piece+Corner+Sectional+Couch+with+Ottoman.jpg | https://assets.wfcdn.com/im/44504616/resize-h800-w800%5Ecompr-r85/2657/265775018/Reversible+Modular+6+Piece+Corner+Sectional+Couch+with+Ottoman.jpg | https://assets.wfcdn.com/im/77453178/resize-h800-w800%5Ecompr-r85/2657/265774899/Reversible+Modular+6+Piece+Corner+Sectional+Couch+with+Ottoman.jpg | https://assets.wfcdn.com/im/30877333/resize-h800-w800%5Ecompr-r85/2657/265774740/Reversible+Modular+6+Piece+Corner+Sectional+Couch+with+Ottoman.jpg | https://assets.wfcdn.com/im/44355370/resize-h800-w800%5Ecompr-r85/2657/265774961/Reversible+Modular+6+Piece+Corner+Sectional+Couch+with+Ottoman.jpg | https://assets.wfcdn.com/im/73606660/resize-h800-w800%5Ecompr-r85/2816/281607364/Reversible+Modular+6+Piece+Corner+Sectional+Couch+with+Ottoman.jpg | https://assets.wfcdn.com/im/86078054/resize-h800-w800%5Ecompr-r85/2815/281592569/Reversible+Modular+6+Piece+Corner+Sectional+Couch+with+Ottoman.jpg
Byrle 2 - Piece Leather Sectional,2550,USD,W100827273,Wade Logan®,Sectionals,4.5,In Stock,27,"This glam 2-piece sectional sofa offers a plush, L-shaped seating arrangement for your living space. Its symmetrical design features armless, pillow-back seats, just right for lounging with friends and family. Upholstered in luxe faux leather fabric, this large sectional adds a touch of sophistication to your room. Its solid eucalyptus wood frame supports a weight capacity of 1250 lbs. and seats up to five people comfortably. With foam-filled cushions and pocket spring construction, you can enjoy a cozy seating experience. Plus, its black solid wood legs add a sleek contrast.",Seat Height - Floor to Seat: 16.9 '' | Seating Capacity: 5 | Assembly Required | Warranty Length: 30 Days | Solid Wood Frame | Assembly Tools Included | Reversible Cushions | Removable Back Cushions,https://www.wayfair.com/furniture/pdp/wade-logan-byrle-mid-century-modern-genuine-leather-cozy-sectional-sofa-w100827273.html?piid=1862021117%2C1862021112,https://assets.wfcdn.com/im/96227461/compr-r85/2599/259907153/byrle-2-piece-leather-sectional.jpg,https://assets.wfcdn.com/im/71029674/resize-h800-w800%5Ecompr-r85/2599/259907153/Byrle+2+-+Piece+Leather+Sectional.jpg | https://assets.wfcdn.com/im/59678761/resize-h800-w800%5Ecompr-r85/2599/259907152/Byrle+2+-+Piece+Leather+Sectional.jpg | https://assets.wfcdn.com/im/93731500/resize-h800-w800%5Ecompr-r85/2599/259907155/Byrle+2+-+Piece+Leather+Sectional.jpg | https://assets.wfcdn.com/im/48327848/resize-h800-w800%5Ecompr-r85/2599/259907151/Byrle+2+-+Piece+Leather+Sectional.jpg | https://assets.wfcdn.com/im/36976935/resize-h800-w800%5Ecompr-r85/2599/259907150/Byrle+2+-+Piece+Leather+Sectional.jpg | https://assets.wfcdn.com/im/82380587/resize-h800-w800%5Ecompr-r85/2599/259907154/Byrle+2+-+Piece+Leather+Sectional.jpg
Huskins 6 - Piece Velvet Sectional,2100,USD,W001454714,Three Posts™,Sectionals,4.5,In Stock,46,"With space to lounge out with the whole family during binge-worthy TV marathons, this reversible sectional sofa is a must-have for maximizing both seating arrangements and comfort in your living room or den. Hand-curated by Kelly Clarkson, this 117"" sectional is perfect for traditional or glam aesthetics – it features tufted details, rounded arms, removable seat cushions, and a classic L-shape. This piece's frame is made from solid wood; manufactured wood and is upholstered with velvet and foam for a quietly glam look. Some assembly is required upon arrival.",Seat Height - Floor to Seat: 19.25 '' | Seating Capacity: 6 | Assembly Required | Warranty Length: 90 Days | Reversible Cushions,https://www.wayfair.com/furniture/pdp/three-posts-huskins-117-wide-velvet-reversible-sectional-w001454714.html?piid=430076166,https://assets.wfcdn.com/im/67039229/compr-r85/1274/127462634/huskins-6-piece-velvet-sectional.jpg,https://assets.wfcdn.com/im/41841442/resize-h800-w800%5Ecompr-r85/1274/127462634/Huskins+6+-+Piece+Velvet+Sectional.jpg | https://assets.wfcdn.com/im/75546504/resize-h800-w800%5Ecompr-r85/1223/122329969/Huskins+6+-+Piece+Velvet+Sectional.jpg | https://assets.wfcdn.com/im/13059809/resize-h800-w800%5Ecompr-r85/8821/88215783/Huskins+6+-+Piece+Velvet+Sectional.jpg | https://assets.wfcdn.com/im/60962884/resize-h800-w800%5Ecompr-r85/5254/52546760/Huskins+6+-+Piece+Velvet+Sectional.jpg | https://assets.wfcdn.com/im/49611971/resize-h800-w800%5Ecompr-r85/5254/52546761/Huskins+6+-+Piece+Velvet+Sectional.jpg
Wayfair,N/A,N/A,N/A,N/A,Sectionals,N/A,Out of Stock,N/A,N/A,,https://www.wayfair.com/furniture/pdp/latitude-run-laith-3-piece-upholstered-sectional-w110947393.html?piid=1997581956,N/A,
Arfsten 10 - Piece Corduroy Sectional,1799.99,USD,W009491071,Wade Logan®,Sectionals,4.5,In Stock,171,"This modern and symmetrical corner sectional seats up to ten people, so there's room for the whole family to gather for movie night. Each of the ten rectangular pieces is crafted with an engineered wood frame that rests on partially hidden legs for a streamlined look. This modular sectional set is wrapped in corduroy upholstery, with polyester-filled cushions to support you as you sit. All of the pieces are armless, for super easy rearranging, and seven of the pieces have cushion backs for extra cushiness.",Seat Height - Floor to Seat: 20 '' | With Ottoman | Seating Capacity: 10 | Assembly Required | Warranty Length: 30 Days | Removable Seat Cushions | Removable Back Cushions,https://www.wayfair.com/furniture/pdp/wade-logan-arfsten-anagel-160-wide-symmetrical-modular-corner-sectional-with-ottoman-w009491071.html?piid=1730604746,https://assets.wfcdn.com/im/48924396/compr-r85/2835/283506527/arfsten-10-piece-corduroy-sectional.jpg,"https://assets.wfcdn.com/im/23726609/resize-h800-w800%5Ecompr-r85/2835/283506527/Arfsten+10+-+Piece+Corduroy+Sectional.jpg | https://assets.wfcdn.com/im/78322957/resize-h800-w800%5Ecompr-r85/2835/283506523/Arfsten+10+-+Piece+Corduroy+Sectional.jpg | https://assets.wfcdn.com/im/19604678/resize-h800-w800%5Ecompr-r85/2170/217052677/Arfsten+10+-+Piece+Corduroy+Sectional.jpg | https://assets.wfcdn.com/im/10082967/resize-h800-w800%5Ecompr-r85/2170/217051910/Arfsten+10+-+Piece+Corduroy+Sectional.jpg | https://assets.wfcdn.com/im/96902852/resize-h800-w800%5Ecompr-r85/2170/217052675/Arfsten+10+-+Piece+Corduroy+Sectional.jpg | https://assets.wfcdn.com/im/59851713/resize-h800-w800%5Ecompr-r85/2170/217052670/Arfsten+10+-+Piece+Corduroy+Sectional.jpg | https://assets.wfcdn.com/im/55621131/resize-h800-w800%5Ecompr-r85/2835/283506521/Arfsten+10+-+Piece+Corduroy+Sectional.jpg | https://assets.wfcdn.com/im/78166515/resize-h800-w800%5Ecompr-r85/2835/283506518/Arfsten+10+-+Piece+Corduroy+Sectional.jpg | data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7 | data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7 | data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7 | data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7 | data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7"
Wayfair,N/A,N/A,N/A,N/A,Sectionals,N/A,Out of Stock,N/A,N/A,,https://www.wayfair.com/furniture/pdp/latitude-run-113-sectional-sofa-with-storage-seats-convertible-u-shaped-sofa-with-large-reversible-chaise-linen-fabric-modular-sofa-with-pockets-2-pillows-sectional-couches-for-living-room-w111140996.html?piid=1263210164,N/A,
Bladen 3 - Piece Faux Leather Sectional,2349.99,USD,GNAT2140,Ornate Home,Sectionals,N/A,In Stock,N/A,N/A,Seat Height - Floor to Seat: 20 '' | Seating Capacity: 6 | Assembly Required | Reversible Cushions,https://www.wayfair.com/furniture/pdp/ornate-home-bladen-3-piece-vegan-leather-sectional-gnat2140.html?piid=94007171%2C93995988,https://assets.wfcdn.com/im/95664008/compr-r85/2663/266383477/bladen-3-piece-faux-leather-sectional.jpg,https://assets.wfcdn.com/im/33383613/resize-h800-w800%5Ecompr-r85/2663/266382757/Bladen+3+-+Piece+Faux+Leather+Sectional.jpg
Bayleen 3 - Piece Upholstered Sectional,2000,USD,IVBX3781,Wade Logan®,Sectionals,5,In Stock,32,N/A,Seat Height - Floor to Seat: 21 '' | Assembly Required | Solid Wood Frame,https://www.wayfair.com/furniture/pdp/wade-logan-bayleen-145-wide-sectional-ivbx3781.html?piid=25058662,https://assets.wfcdn.com/im/31288434/compr-r85/2100/210069044/bayleen-3-piece-upholstered-sectional.jpg,https://assets.wfcdn.com/im/56486221/resize-h800-w800%5Ecompr-r85/2100/210069044/Bayleen+3+-+Piece+Upholstered+Sectional.jpg | https://assets.wfcdn.com/im/40663058/resize-h800-w800%5Ecompr-r85/4402/44025819/Bayleen+3+-+Piece+Upholstered+Sectional.jpg | https://assets.wfcdn.com/im/22433482/resize-h800-w800%5Ecompr-r85/2100/210069047/Bayleen+3+-+Piece+Upholstered+Sectional.jpg | https://assets.wfcdn.com/im/08744144/resize-h800-w800%5Ecompr-r85/4402/44025828/Bayleen+3+-+Piece+Upholstered+Sectional.jpg | https://assets.wfcdn.com/im/20095057/resize-h800-w800%5Ecompr-r85/4402/44025827/Bayleen+3+-+Piece+Upholstered+Sectional.jpg | https://assets.wfcdn.com/im/63521326/resize-h800-w800%5Ecompr-r85/4402/44025826/Bayleen+3+-+Piece+Upholstered+Sectional.jpg | https://assets.wfcdn.com/im/52170413/resize-h800-w800%5Ecompr-r85/4402/44025825/Bayleen+3+-+Piece+Upholstered+Sectional.jpg | https://assets.wfcdn.com/im/18117674/resize-h800-w800%5Ecompr-r85/4402/44025822/Bayleen+3+-+Piece+Upholstered+Sectional.jpg
"133"" Wide Symmetrical Corner Sectional",3233,USD,GNT23128,Signature Design by Ashley,Sectionals,N/A,In Stock,N/A,"Plush and posh. Showcase your eye for on-trend texture with the statement-making cord upholstery of this sectional. Its stunningly soft fabric entices in a warm neutral hue, complementing contemporary color palettes. Sink into the cushions and plan to stay a while—this cozy living room centerpiece highlights your high-end approach to comfort and style.",Seat Height - Floor to Seat: 21 '' | Seating Capacity: 5 | Assembly Required | Removable Seat Cushions | Reversible Cushions | Removable Back Cushions,https://www.wayfair.com/furniture/pdp/133-wide-symmetrical-corner-sectional-gnt23128.html?piid=87462746,https://assets.wfcdn.com/im/31202507/compr-r85/2305/230561105/133-wide-symmetrical-corner-sectional.jpg,https://assets.wfcdn.com/im/56400294/resize-h800-w800%5Ecompr-r85/2305/230561105/133%22+Wide+Symmetrical+Corner+Sectional.jpg
